image_path,image_shape,Nose,LEye,REye,LEar,REar,LShoulder,RShoulder,LElbow,RElbow,LWrist,RWrist,LHip,RHip,LKnee,RKnee,LAnkle,RAnkle,y
warrior2/00000309.jpg,"(720, 1280)","(579.1535034179688, 165.3075408935547)","(583.28955078125, 152.8995361328125)","(575.0175170898438, 157.03553771972656)","(612.2415161132812, 144.62753295898438)","(566.7455444335938, 152.8995361328125)","(678.4176025390625, 198.39556884765625)","(603.9695434570312, 219.07557678222656)","(645.32958984375, 256.29962158203125)","(537.7935180664062, 276.9796142578125)","(570.8815307617188, 281.1156311035156)","(508.84149169921875, 260.43560791015625)","(707.3695678710938, 376.2436828613281)","(641.1935424804688, 380.3796691894531)","(728.0496215820312, 512.731689453125)","(653.6015625, 508.5957336425781)","(757.0016479492188, 628.5397338867188)","(649.465576171875, 624.4036865234375)",4
warrior2/00000233.jpg,"(530, 730)","(303.9599609375, 98.4012451171875)","(313.2082824707031, 84.52879333496094)","(303.9599609375, 89.1529541015625)","(340.95318603515625, 93.777099609375)","(317.8324279785156, 103.02542114257812)","(387.1947021484375, 144.6427764892578)","(294.7116394042969, 149.26695251464844)","(470.4294738769531, 144.6427764892578)","(220.72518920898438, 130.7703094482422)","(544.4158935546875, 149.26695251464844)","(142.11459350585938, 130.7703094482422)","(382.570556640625, 283.36737060546875)","(322.4565734863281, 292.61566162109375)","(447.3086853027344, 357.35382080078125)","(239.2218017578125, 334.2330322265625)","(516.6709594726562, 431.34027099609375)","(220.72518920898438, 435.96441650390625)",4
warrior2/00000401.jpg,"(1379, 1300)","(504.63800048828125, 383.07501220703125)","(524.4783935546875, 363.234619140625)","(514.5581665039062, 373.1548156738281)","(583.9995727539062, 383.07501220703125)","(1030.4083251953125, 1166.770263671875)","(693.1217041015625, 492.1971435546875)","(504.63800048828125, 502.11737060546875)","(851.8448486328125, 531.8779296875)","(355.8350524902344, 502.11737060546875)","(1010.5679931640625, 541.798095703125)","(197.1118927001953, 492.1971435546875)","(653.44091796875, 829.4838256835938)","(524.4783935546875, 829.4838256835938)","(802.2438354492188, 1008.04736328125)","(316.1542663574219, 928.685791015625)","(970.88720703125, 1166.770263671875)","(306.23406982421875, 1186.61083984375)",4
warrior2/00000258.jpg,"(846, 564)","(225.38575744628906, 356.980712890625)","(214.11402893066406, 349.46624755859375)","(210.35678100585938, 364.49517822265625)","(206.59954833984375, 375.7669372558594)","(214.11402893066406, 390.7958984375)","(274.2299499511719, 368.25244140625)","(240.41473388671875, 439.64007568359375)","(232.90025329589844, 308.13653564453125)","(217.87127685546875, 511.0277099609375)","(191.57057189941406, 263.04962158203125)","(184.0560760498047, 578.6581420898438)","(334.3458557128906, 529.81396484375)","(281.7444152832031, 533.5711669921875)","(435.79144287109375, 544.8428955078125)","(184.0560760498047, 608.716064453125)","(447.06317138671875, 661.3174438476562)","(101.39669036865234, 661.3174438476562)",4
warrior2/00000227.jpg,"(667, 1000)","(463.8011474609375, 167.5762481689453)","(475.6558837890625, 155.72154235839844)","(469.728515625, 161.6488800048828)","(517.1473388671875, 161.6488800048828)","(493.43792724609375, 155.72154235839844)","(564.5662231445312, 232.7771759033203)","(457.873779296875, 238.7045135498047)","(665.331298828125, 226.8498077392578)","(368.96343994140625, 226.8498077392578)","(748.3143310546875, 226.8498077392578)","(285.98040771484375, 226.8498077392578)","(558.6388549804688, 404.6705017089844)","(493.43792724609375, 410.5979309082031)","(671.2586669921875, 481.7261657714844)","(380.818115234375, 428.3799743652344)","(783.87841796875, 558.7818603515625)","(363.03607177734375, 570.6365966796875)",4
warrior2/00000265.jpg,"(729, 562)","(220.69461059570312, 253.21807861328125)","(228.55824279785156, 249.2862548828125)","(220.69461059570312, 245.35443115234375)","(256.08099365234375, 253.21807861328125)","(236.42189025878906, 257.14990234375)","(291.4673767089844, 296.4681396484375)","(208.89913940429688, 292.53631591796875)","(366.1719665527344, 296.4681396484375)","(138.12637329101562, 288.6044921875)","(429.08111572265625, 296.4681396484375)","(75.21722412109375, 284.67266845703125)","(271.8082580566406, 418.35455322265625)","(220.69461059570312, 418.35455322265625)","(342.5810546875, 477.33184814453125)","(130.26272583007812, 434.08184814453125)","(425.1492919921875, 540.2410278320312)","(130.26272583007812, 532.3773803710938)",4
warrior2/00000234.jpg,"(766, 740)","(305.1148681640625, 232.32369995117188)","(322.4351806640625, 215.00338745117188)","(305.1148681640625, 226.55026245117188)","(357.0758056640625, 232.32369995117188)","(553.3726806640625, 607.59716796875)","(426.3570556640625, 295.83154296875)","(287.7945556640625, 313.15185546875)","(547.5992431640625, 307.37841796875)","(189.64610290527344, 307.37841796875)","(657.2945556640625, 307.37841796875)","(97.27108764648438, 301.60498046875)","(414.8101806640625, 497.90185546875)","(322.4351806640625, 497.90185546875)","(553.3726806640625, 607.59716796875)","(183.87265014648438, 497.90185546875)","(703.4820556640625, 694.19873046875)","(166.55233764648438, 671.10498046875)",4
warrior2/00000166.jpg,"(349, 620)","(272.6702880859375, 50.75386428833008)","(282.887451171875, 43.94243240356445)","(265.85888671875, 47.348148345947266)","(293.1045837402344, 50.75386428833008)","(259.0474548339844, 50.75386428833008)","(310.13311767578125, 98.43379211425781)","(245.4246063232422, 101.83950805664062)","(340.7845153808594, 146.11375427246094)","(214.77320861816406, 149.51947021484375)","(293.1045837402344, 149.51947021484375)","(259.0474548339844, 149.51947021484375)","(303.3216857910156, 207.4165496826172)","(252.23602294921875, 207.4165496826172)","(368.03021240234375, 255.0964813232422)","(173.90467834472656, 221.0393829345703)","(439.5501403808594, 302.77642822265625)","(163.6875457763672, 309.5878601074219)",4
warrior2/00000157.jpg,"(955, 1300)","(624.464599609375, 188.2839813232422)","(640.6218872070312, 172.12669372558594)","(624.464599609375, 172.12669372558594)","(689.0938720703125, 180.20533752441406)","(632.5432739257812, 188.2839813232422)","(729.4871826171875, 277.1492614746094)","(608.3072509765625, 269.0705871582031)","(866.8244018554688, 277.1492614746094)","(470.9700622558594, 260.991943359375)","(988.0042724609375, 252.9132537841797)","(349.7901306152344, 244.83460998535156)","(705.251220703125, 519.509033203125)","(608.3072509765625, 519.509033203125)","(850.6670532226562, 632.6103515625)","(438.6553955078125, 543.7450561523438)","(1012.2402954101562, 737.6329345703125)","(406.34075927734375, 745.7115478515625)",4
warrior2/00000186.jpg,"(770, 1026)","(234.1672821044922, 109.65373992919922)","(237.5704803466797, 104.54893493652344)","(230.7640838623047, 106.25053405761719)","(234.1672821044922, 106.25053405761719)","(220.55445861816406, 109.65373992919922)","(237.5704803466797, 124.96814727783203)","(213.74806213378906, 128.37135314941406)","(247.7800750732422, 97.74252319335938)","(213.74806213378906, 99.44412994384766)","(251.18328857421875, 68.8153076171875)","(222.2560577392578, 70.51691436767578)","(240.9736785888672, 181.12098693847656)","(217.15126037597656, 184.52418518066406)","(268.1993103027344, 208.3466033935547)","(201.83685302734375, 211.74981689453125)","(273.30413818359375, 252.58822631835938)","(188.2240447998047, 235.5722198486328)",4
warrior2/00000186.jpg,"(770, 1026)","(750.9522094726562, 285.6804504394531)","(750.9522094726562, 276.3105163574219)","(736.8973388671875, 276.3105163574219)","(671.307861328125, 276.3105163574219)","(699.4176635742188, 285.6804504394531)","(727.5274047851562, 332.53009033203125)","(704.1026000976562, 327.8451232910156)","(736.8973388671875, 248.20074462890625)","(736.8973388671875, 248.20074462890625)","(755.6371459960938, 173.24134826660156)","(755.6371459960938, 163.87142944335938)","(755.6371459960938, 501.188720703125)","(699.4176635742188, 505.8736877441406)","(849.3364868164062, 552.7232666015625)","(624.458251953125, 604.2578125)","(849.3364868164062, 674.5322265625)","(530.7589721679688, 683.9021606445312)",4
warrior2/00000347.jpg,"(586, 740)","(346.5841064453125, 277.6280517578125)","(354.49224853515625, 272.35595703125)","(346.5841064453125, 272.35595703125)","(372.94451904296875, 280.26409912109375)","(349.22015380859375, 280.26409912109375)","(386.1247253417969, 319.8046875)","(338.67596435546875, 314.5326232910156)","(438.8455810546875, 319.8046875)","(304.4074401855469, 309.26055908203125)","(486.2942810058594, 322.44073486328125)","(270.1388854980469, 306.62451171875)","(380.8526611328125, 419.97430419921875)","(351.856201171875, 419.97430419921875)","(428.3013916015625, 470.05908203125)","(301.7713928222656, 438.42657470703125)","(488.9303283691406, 522.7798461914062)","(307.0434875488281, 514.8717041015625)",4
warrior2/00000328.jpg,"(426, 640)","(257.75299072265625, 76.72299194335938)","(266.30841064453125, 68.16754150390625)","(257.75299072265625, 72.44526672363281)","(296.2525634765625, 72.44526672363281)","(279.1416015625, 72.44526672363281)","(330.47442626953125, 119.50032043457031)","(249.19749450683594, 119.50032043457031)","(403.19586181640625, 110.94483947753906)","(185.03150939941406, 102.389404296875)","(458.806396484375, 106.66712951660156)","(125.14324951171875, 85.27845764160156)","(321.9189453125, 243.55455017089844)","(266.30841064453125, 247.83226013183594)","(398.9180908203125, 311.998291015625)","(185.03150939941406, 282.0541687011719)","(484.4727783203125, 384.7197265625)","(206.420166015625, 376.1642761230469)",4
warrior2/00000198.jpg,"(770, 1026)","(234.1672821044922, 109.65373992919922)","(237.5704803466797, 104.54893493652344)","(230.7640838623047, 106.25053405761719)","(234.1672821044922, 106.25053405761719)","(220.55445861816406, 109.65373992919922)","(237.5704803466797, 124.96814727783203)","(213.74806213378906, 128.37135314941406)","(247.7800750732422, 97.74252319335938)","(213.74806213378906, 99.44412994384766)","(251.18328857421875, 68.8153076171875)","(222.2560577392578, 70.51691436767578)","(240.9736785888672, 181.12098693847656)","(217.15126037597656, 184.52418518066406)","(268.1993103027344, 208.3466033935547)","(201.83685302734375, 211.74981689453125)","(273.30413818359375, 252.58822631835938)","(188.2240447998047, 235.5722198486328)",4
warrior2/00000198.jpg,"(770, 1026)","(750.9522094726562, 285.6804504394531)","(750.9522094726562, 276.3105163574219)","(736.8973388671875, 276.3105163574219)","(671.307861328125, 276.3105163574219)","(699.4176635742188, 285.6804504394531)","(727.5274047851562, 332.53009033203125)","(704.1026000976562, 327.8451232910156)","(736.8973388671875, 248.20074462890625)","(736.8973388671875, 248.20074462890625)","(755.6371459960938, 173.24134826660156)","(755.6371459960938, 163.87142944335938)","(755.6371459960938, 501.188720703125)","(699.4176635742188, 505.8736877441406)","(849.3364868164062, 552.7232666015625)","(624.458251953125, 604.2578125)","(849.3364868164062, 674.5322265625)","(530.7589721679688, 683.9021606445312)",4
warrior2/00000361.jpg,"(720, 1280)","(588.2398681640625, 118.38829040527344)","(618.2164306640625, 98.40391540527344)","(598.2320556640625, 98.40391540527344)","(678.1695556640625, 128.38047790527344)","(618.2164306640625, 108.39610290527344)","(758.1070556640625, 228.30235290527344)","(558.2633056640625, 238.29454040527344)","(917.9820556640625, 198.32579040527344)","(398.3883056640625, 188.33360290527344)","(1047.88037109375, 188.33360290527344)","(268.4898681640625, 158.35704040527344)","(748.1148681640625, 548.0523681640625)","(618.2164306640625, 548.0523681640625)","(897.9976806640625, 717.9194946289062)","(408.3804931640625, 608.0054321289062)","(798.0758056640625, 687.9429321289062)","(218.52890014648438, 667.9585571289062)",4
warrior2/00000279.jpg,"(770, 1026)","(234.1672821044922, 109.65373992919922)","(237.5704803466797, 104.54893493652344)","(230.7640838623047, 106.25053405761719)","(234.1672821044922, 106.25053405761719)","(220.55445861816406, 109.65373992919922)","(237.5704803466797, 124.96814727783203)","(213.74806213378906, 128.37135314941406)","(247.7800750732422, 97.74252319335938)","(213.74806213378906, 99.44412994384766)","(251.18328857421875, 68.8153076171875)","(222.2560577392578, 70.51691436767578)","(240.9736785888672, 181.12098693847656)","(217.15126037597656, 184.52418518066406)","(268.1993103027344, 208.3466033935547)","(201.83685302734375, 211.74981689453125)","(273.30413818359375, 252.58822631835938)","(188.2240447998047, 235.5722198486328)",4
warrior2/00000279.jpg,"(770, 1026)","(750.9522094726562, 285.6804504394531)","(750.9522094726562, 276.3105163574219)","(736.8973388671875, 276.3105163574219)","(671.307861328125, 276.3105163574219)","(699.4176635742188, 285.6804504394531)","(727.5274047851562, 332.53009033203125)","(704.1026000976562, 327.8451232910156)","(736.8973388671875, 248.20074462890625)","(736.8973388671875, 248.20074462890625)","(755.6371459960938, 173.24134826660156)","(755.6371459960938, 163.87142944335938)","(755.6371459960938, 501.188720703125)","(699.4176635742188, 505.8736877441406)","(849.3364868164062, 552.7232666015625)","(624.458251953125, 604.2578125)","(849.3364868164062, 674.5322265625)","(530.7589721679688, 683.9021606445312)",4
warrior2/00000122.jpg,"(1000, 1500)","(653.5110473632812, 179.5384063720703)","(682.4833984375, 150.56602478027344)","(663.1685180664062, 160.22349548339844)","(750.0855712890625, 169.8809356689453)","(692.140869140625, 140.90855407714844)","(817.687744140625, 285.77032470703125)","(624.5387573242188, 295.42779541015625)","(991.5219116210938, 266.4554443359375)","(460.3620910644531, 247.1405487060547)","(1155.6986083984375, 256.7979736328125)","(315.50030517578125, 198.85328674316406)","(788.7153930664062, 594.808837890625)","(663.1685180664062, 585.1513061523438)","(962.549560546875, 730.0131225585938)","(460.3620910644531, 623.7811889648438)","(1155.6986083984375, 894.1897583007812)","(421.7322692871094, 874.8748168945312)",4
warrior2/00000300.jpg,"(426, 640)","(257.75299072265625, 76.72299194335938)","(266.30841064453125, 68.16754150390625)","(257.75299072265625, 72.44526672363281)","(296.2525634765625, 72.44526672363281)","(279.1416015625, 72.44526672363281)","(330.47442626953125, 119.50032043457031)","(249.19749450683594, 119.50032043457031)","(403.19586181640625, 110.94483947753906)","(185.03150939941406, 102.389404296875)","(458.806396484375, 106.66712951660156)","(125.14324951171875, 85.27845764160156)","(321.9189453125, 243.55455017089844)","(266.30841064453125, 247.83226013183594)","(398.9180908203125, 311.998291015625)","(185.03150939941406, 282.0541687011719)","(484.4727783203125, 384.7197265625)","(206.420166015625, 376.1642761230469)",4
warrior2/00000278.jpg,"(720, 1280)","(512.1471557617188, 444.6601257324219)","(491.850341796875, 444.6601257324219)","(491.850341796875, 451.4257507324219)","(478.31915283203125, 410.8321228027344)","(451.2567443847656, 390.5353698730469)","(491.850341796875, 329.6449890136719)","(485.084716796875, 316.1138000488281)","(437.7255554199219, 187.5674285888672)","(444.49114990234375, 187.5674285888672)","(410.6631774902344, 72.55232238769531)","(403.8975830078125, 79.31788635253906)","(721.8806762695312, 221.3954620361328)","(654.2246704101562, 187.5674285888672)","(891.0205078125, 356.7073669433594)","(870.7237548828125, 349.9418029785156)","(1053.394775390625, 498.7849426269531)","(1026.33251953125, 485.2536926269531)",4
warrior2/00000223.jpg,"(766, 1000)","(382.43438720703125, 250.71641540527344)","(392.91119384765625, 240.23963928222656)","(382.43438720703125, 235.00123596191406)","(434.81829833984375, 261.1932067871094)","(377.19598388671875, 245.47801208496094)","(445.29510498046875, 313.5771179199219)","(408.6263427734375, 303.1003112792969)","(424.34149169921875, 203.57090759277344)","(392.91119384765625, 208.80929565429688)","(429.57989501953125, 104.04148864746094)","(392.91119384765625, 119.75665283203125)","(445.29510498046875, 517.8743286132812)","(382.43438720703125, 517.8743286132812)","(560.5396728515625, 591.2117309570312)","(261.951416015625, 554.5430297851562)","(665.3074340820312, 648.8340454101562)","(225.2826690673828, 695.9795532226562)",4
warrior2/00000178.jpg,"(246, 300)","(177.0763397216797, 28.589481353759766)","(177.0763397216797, 23.92062759399414)","(172.40748596191406, 21.586200714111328)","(51.01728439331055, 206.00595092773438)","(156.06649780273438, 23.92062759399414)","(177.0763397216797, 58.93703079223633)","(130.38780212402344, 54.2681770324707)","(221.4304656982422, 65.9403076171875)","(81.36483764648438, 56.602596282958984)","(263.4501647949219, 65.9403076171875)","(32.341861724853516, 54.2681770324707)","(167.73863220214844, 126.63540649414062)","(137.39108276367188, 126.63540649414062)","(226.09930419921875, 138.30755615234375)","(97.70582580566406, 170.98953247070312)","(228.43373107910156, 208.34036254882812)","(41.679569244384766, 215.3436279296875)",4
warrior2/00000301.jpg,"(2000, 3000)","(913.3131713867188, 838.7823486328125)","(933.5872192382812, 818.50830078125)","(893.0390625, 838.7823486328125)","(1055.231689453125, 737.4119873046875)","(953.861328125, 798.2342529296875)","(1197.150390625, 777.9600830078125)","(1156.602294921875, 777.9600830078125)","(893.0390625, 798.2342529296875)","(872.764892578125, 757.68603515625)","(649.7499389648438, 757.68603515625)","(609.2017211914062, 737.4119873046875)","(1744.55078125, 899.6046142578125)","(1663.454345703125, 899.6046142578125)","(2129.758544921875, 940.15283203125)","(1663.454345703125, 1305.08642578125)","(2535.240478515625, 1000.97509765625)","(1643.180419921875, 1710.568359375)",4
warrior2/00000301.jpg,"(2000, 3000)","(1017.9742431640625, 893.24267578125)","(1017.9742431640625, 871.3377685546875)","(974.16455078125, 849.432861328125)","(1061.7838134765625, 718.0040283203125)","(996.0694580078125, 783.7183837890625)","(1215.1175537109375, 761.813720703125)","(1193.2127685546875, 827.5281982421875)","(886.54541015625, 805.623291015625)","(886.54541015625, 761.813720703125)","(645.5924072265625, 739.9088134765625)","(601.7827758789062, 739.9088134765625)","(1718.9281005859375, 871.3377685546875)","(1675.1185302734375, 937.05224609375)","(2091.309814453125, 937.05224609375)","(2047.500244140625, 937.05224609375)","(2507.5009765625, 980.86181640625)","(2419.8818359375, 980.86181640625)",4
warrior2/00000389.jpg,"(399, 700)","(338.10107421875, 50.02028274536133)","(351.181396484375, 41.30006790161133)","(342.461181640625, 50.02028274536133)","(377.342041015625, 50.02028274536133)","(355.54150390625, 50.02028274536133)","(407.86285400390625, 102.34159851074219)","(338.10107421875, 106.70170593261719)","(490.70489501953125, 106.70170593261719)","(263.979248046875, 97.98149108886719)","(560.4666137695312, 115.42192077636719)","(198.5775604248047, 93.62138366699219)","(412.22296142578125, 237.50498962402344)","(364.26171875, 237.50498962402344)","(490.70489501953125, 302.9066162109375)","(277.0595703125, 246.22520446777344)","(590.9873657226562, 350.8677978515625)","(272.699462890625, 355.2279052734375)",4
warrior2/00000321.jpg,"(800, 566)","(275.6927490234375, 321.43328857421875)","(271.53851318359375, 321.43328857421875)","(267.38421630859375, 325.5875549316406)","(242.45858764648438, 342.20465087890625)","(259.07568359375, 346.3589172363281)","(288.15557861328125, 371.2845458984375)","(271.53851318359375, 375.4388427734375)","(313.08123779296875, 288.1991271972656)","(317.2354736328125, 288.1991271972656)","(308.92694091796875, 221.73072814941406)","(317.2354736328125, 217.5764617919922)","(313.08123779296875, 529.1469116210938)","(267.38421630859375, 533.3011474609375)","(400.3209228515625, 591.4609985351562)","(217.53294372558594, 624.6951904296875)","(362.9324951171875, 699.4721069335938)","(121.98468017578125, 699.4721069335938)",4
warrior2/00000188.jpg,"(3744, 5162)","(2821.673583984375, 1328.179931640625)","(2887.775634765625, 1284.1119384765625)","(2799.6396484375, 1284.1119384765625)","(3042.013916015625, 1306.14599609375)","(2865.74169921875, 1328.179931640625)","(3240.320068359375, 1614.622314453125)","(2733.53759765625, 1614.622314453125)","(3592.86474609375, 1592.58837890625)","(2403.027099609375, 1570.5543212890625)","(3857.273193359375, 1592.58837890625)","(2116.584716796875, 1548.520263671875)","(3196.252197265625, 2407.847412109375)","(2843.707763671875, 2407.847412109375)","(3394.558349609375, 2760.391845703125)","(2358.958984375, 2584.119873046875)","(3636.9326171875, 3024.800537109375)","(2336.925048828125, 3311.242919921875)",4
warrior2/00000293.jpg,"(934, 736)","(273.7059631347656, 369.13201904296875)","(279.42633056640625, 357.6912841796875)","(273.7059631347656, 363.4116516113281)","(319.4689636230469, 351.97088623046875)","(296.58746337890625, 363.4116516113281)","(388.11346435546875, 414.89501953125)","(267.985595703125, 432.05615234375)","(491.0802001953125, 432.05615234375)","(182.17994689941406, 443.49688720703125)","(588.3265991210938, 420.61541748046875)","(102.09469604492188, 432.05615234375)","(382.39306640625, 586.5062866210938)","(308.0281982421875, 592.2266235351562)","(491.0802001953125, 689.4730224609375)","(182.17994689941406, 637.9896240234375)","(594.0469360351562, 786.7194213867188)","(187.90032958984375, 775.2786254882812)",4
warrior2/00000336.jpg,"(720, 1280)","(535.1036376953125, 176.3814697265625)","(548.069580078125, 163.41552734375)","(541.5866088867188, 169.89849853515625)","(586.9673461914062, 169.89849853515625)","(554.5525512695312, 169.89849853515625)","(645.3141479492188, 241.211181640625)","(528.6206665039062, 247.69412231445312)","(755.5245971679688, 241.211181640625)","(424.8931884765625, 228.2452392578125)","(846.2861938476562, 247.69412231445312)","(334.1316223144531, 208.79632568359375)","(625.8651733398438, 429.21722412109375)","(548.069580078125, 435.7001953125)","(723.1096801757812, 539.4276733398438)","(405.44427490234375, 487.56396484375)","(839.8031616210938, 669.0870361328125)","(353.58050537109375, 669.0870361328125)",4
warrior2/00000264.jpg,"(358, 715)","(522.6869506835938, 107.23410034179688)","(528.4664916992188, 101.45457458496094)","(522.6869506835938, 101.45457458496094)","(548.6947631835938, 104.34432983398438)","(528.4664916992188, 107.23410034179688)","(574.70263671875, 139.0214385986328)","(516.9074096679688, 136.13168334960938)","(629.6080322265625, 139.0214385986328)","(464.89178466796875, 130.35215759277344)","(675.8441772460938, 144.8009490966797)","(418.6556396484375, 127.46240234375)","(568.923095703125, 228.60397338867188)","(531.3562622070312, 228.60397338867188)","(620.9387817382812, 277.7298583984375)","(462.0020446777344, 254.61178588867188)","(681.6237182617188, 332.63525390625)","(450.4429931640625, 329.74554443359375)",4
warrior2/00000264.jpg,"(358, 715)","(131.89456176757812, 106.82965087890625)","(139.25233459472656, 104.37705993652344)","(134.34716796875, 104.37705993652344)","(153.96788024902344, 114.18740844726562)","(149.0626983642578, 143.6184844970703)","(151.51527404785156, 143.6184844970703)","(136.7997589111328, 141.16590881347656)","(139.25233459472656, 84.75634765625)","(136.7997589111328, 87.20893096923828)","(144.1575164794922, 38.157142639160156)","(144.1575164794922, 43.06232452392578)","(151.51527404785156, 231.91171264648438)","(122.08421325683594, 234.3643035888672)","(212.8300323486328, 280.9635009765625)","(58.316890716552734, 253.98500061035156)","(276.59735107421875, 332.4678955078125)","(46.05393981933594, 327.56268310546875)",4
warrior2/00000285.jpg,"(387, 700)","(291.3126525878906, 75.03275299072266)","(298.3013000488281, 68.0440902709961)","(294.8069763183594, 75.03275299072266)","(319.26727294921875, 75.03275299072266)","(305.28997802734375, 82.02141571044922)","(354.21063232421875, 116.9647445678711)","(294.8069763183594, 116.9647445678711)","(420.6029052734375, 116.9647445678711)","(231.9089813232422, 109.97606658935547)","(473.01788330078125, 113.47040557861328)","(175.9996795654297, 102.9874038696289)","(347.2219543457031, 214.80601501464844)","(301.7956237792969, 214.80601501464844)","(396.1426086425781, 267.22100830078125)","(228.41465759277344, 249.7493133544922)","(459.04058837890625, 333.6133728027344)","(235.4033203125, 337.1076354980469)",4
warrior2/00000213.jpg,"(683, 1024)","(542.0938720703125, 263.5709533691406)","(547.4248046875, 255.5745391845703)","(534.0974731445312, 255.5745391845703)","(507.44281005859375, 266.2364196777344)","(507.44281005859375, 258.2400207519531)","(488.7845458984375, 282.2292175292969)","(520.7701416015625, 287.5601501464844)","(459.4643859863281, 298.2220458984375)","(566.0830688476562, 290.2256164550781)","(430.1442565917969, 308.8839111328125)","(614.0614624023438, 287.5601501464844)","(454.1334533691406, 386.18243408203125)","(472.7917175292969, 391.51336669921875)","(419.48236083984375, 447.4881896972656)","(534.0974731445312, 434.1608581542969)","(382.16583251953125, 498.132080078125)","(539.4284057617188, 527.4522094726562)",4
warrior2/00000213.jpg,"(683, 1024)","(326.0487976074219, 176.00027465820312)","(326.0487976074219, 167.72781372070312)","(313.6401062011719, 167.72781372070312)","(272.27777099609375, 176.00027465820312)","(280.5502624511719, 171.86404418945312)","(243.3241424560547, 209.0901336669922)","(284.6864929199219, 209.0901336669922)","(193.68931579589844, 221.4988555908203)","(350.8662109375, 217.3625946044922)","(123.37334442138672, 225.6350860595703)","(412.9096984863281, 229.7713165283203)","(201.9617919921875, 353.85833740234375)","(247.4603729248047, 353.85833740234375)","(144.0545196533203, 436.5830383300781)","(338.4574890136719, 407.6293640136719)","(69.60231018066406, 515.1714477539062)","(309.5038757324219, 527.5801391601562)",4
warrior2/00000329.jpg,"(428, 760)","(363.82916259765625, 162.5049285888672)","(369.3999938964844, 154.14866638183594)","(358.25830078125, 156.93408203125)","(380.54168701171875, 159.71951293945312)","(349.90203857421875, 159.71951293945312)","(388.89794921875, 184.788330078125)","(341.5457763671875, 184.788330078125)","(397.2542419433594, 137.43612670898438)","(324.83319091796875, 131.8652801513672)","(394.46881103515625, 87.2984619140625)","(319.2623596191406, 90.08389282226562)","(383.3271179199219, 276.7073669433594)","(347.1166076660156, 282.2781982421875)","(436.25018310546875, 335.2012634277344)","(280.26641845703125, 307.3470153808594)","(503.1003723144531, 382.553466796875)","(274.695556640625, 388.1242980957031)",4
warrior2/00000294.jpg,"(720, 1280)","(560.0869750976562, 210.45687866210938)","(569.074462890625, 196.9756317138672)","(560.0869750976562, 196.9756317138672)","(605.0244750976562, 205.963134765625)","(672.4307250976562, 547.4881591796875)","(618.5056762695312, 264.38189697265625)","(587.0494384765625, 250.900634765625)","(605.0244750976562, 179.00062561035156)","(564.5806884765625, 170.0131378173828)","(600.5307006835938, 89.12561798095703)","(573.5681762695312, 89.12561798095703)","(605.0244750976562, 439.6381530761719)","(542.1119384765625, 439.6381530761719)","(676.9244384765625, 547.4881591796875)","(443.24945068359375, 489.06939697265625)","(780.2807006835938, 628.3756103515625)","(452.2369384765625, 623.8818359375)",4
warrior2/00000219.jpg,"(1038, 1300)","(579.0519409179688, 211.3311004638672)","(597.3654174804688, 193.0176544189453)","(588.2086791992188, 202.1743927001953)","(652.3057250976562, 211.3311004638672)","(624.8355712890625, 238.80125427246094)","(725.5595092773438, 302.8982849121094)","(569.8952026367188, 293.7416076660156)","(872.0670166015625, 330.3684387207031)","(423.3876953125, 284.5848693847656)","(1027.7310791015625, 339.5251770019531)","(295.193603515625, 275.4281921386719)","(725.5595092773438, 540.9730834960938)","(624.8355712890625, 540.9730834960938)","(862.9102783203125, 660.0104370117188)","(450.85784912109375, 605.0701293945312)","(1018.574462890625, 797.3612670898438)","(441.7011413574219, 788.2045288085938)",4
warrior2/00000360.jpg,"(525, 525)","(216.3986053466797, 162.4871368408203)","(228.35586547851562, 154.51564025878906)","(220.3843536376953, 154.51564025878906)","(256.25616455078125, 166.472900390625)","(232.3415985107422, 162.4871368408203)","(300.0993957519531, 214.30191040039062)","(212.41285705566406, 214.30191040039062)","(375.8286437988281, 222.27342224121094)","(152.6265869140625, 206.3303985595703)","(459.5294189453125, 238.21640014648438)","(92.84033203125, 202.34466552734375)","(292.1278991699219, 357.7889404296875)","(232.3415985107422, 357.7889404296875)","(379.8144226074219, 429.532470703125)","(148.64085388183594, 405.61798095703125)","(475.4724426269531, 501.27593994140625)","(132.6978302001953, 509.24749755859375)",4
warrior2/00000257.jpg,"(506, 380)","(202.78199768066406, 104.41995239257812)","(202.78199768066406, 99.013427734375)","(194.6721954345703, 99.013427734375)","(270.36370849609375, 304.46173095703125)","(178.45260620117188, 104.41995239257812)","(208.1885528564453, 136.8591766357422)","(159.5297393798828, 136.8591766357422)","(254.14407348632812, 126.04609680175781)","(108.16766357421875, 136.8591766357422)","(297.3963623046875, 123.34283447265625)","(67.61865234375, 139.56243896484375)","(208.1885528564453, 215.25390625)","(175.7493438720703, 212.55064392089844)","(264.9571838378906, 239.5833282470703)","(140.60687255859375, 261.20947265625)","(267.6604309082031, 307.1650085449219)","(94.65132141113281, 309.8682861328125)",4
